dt,roc_auc_score,accuracy,precision,recall,f1_score,hit_ratio_k,ndcg_k,model
2023-07-15,0.4944890735558255,0.9874952559402407,0.0051123720998657585,0.029934204752343943,0.02349319941946753,0.05833908319190517,0.029631962278915364,random_forest
2023-07-16,0.535436913939161,0.9870953393621643,0.0001637201966741775,0.07320278077590178,0.023056209030923817,0.05435481455203657,0.010401599003821238,random_forest
2023-07-17,0.5234636075650725,0.9884071752575344,0.01273282441750892,0.05111628103476199,0.022721322659237753,0.07194546050345875,0.013334263900417679,random_forest
2023-07-18,0.49962145088949794,0.9882060314920432,0.01604255947230736,0.042187500296891695,0.029132797805405522,0.08263884092440342,0.025321407674245396,random_forest
2023-07-19,0.5294183294769659,0.9871628119546361,0.014579605060381818,0.09994541351794427,0.025002078276840242,0.0863439128942178,0.014473133515546256,random_forest
2023-07-20,0.5326281078252925,0.9871130789440936,0.0031392414389130154,0.021888787096584372,0.011941644556929913,0.01915835171935819,0.016853790844473582,random_forest
2023-07-21,0.5275948010083263,0.9889023386434365,0.03993618927936429,0.01536176453814745,0.008222208626482564,0.054453744389950036,0.01582099980718446,random_forest
2023-07-22,0.4993071581334345,0.9871829121997044,0.03582773425208218,0.050267712521086194,0.008397893682283667,0.033887171891139725,0.02493240262222087,random_forest
2023-07-23,0.5101727532273451,0.9886326417794311,0.021478896283529388,0.02069501163015615,0.020452569163108614,0.09949989583789991,0.0293583096969611,random_forest
2023-07-24,0.5093140024279391,0.9872474739968156,0.04461787821179064,0.08320474658988827,0.017063305362873784,0.018149094970131764,0.011735715054543325,random_forest
2023-07-25,0.5121149572344136,0.9872971882693902,0.047594661027214415,0.040269034586617417,0.0026544664300946117,0.02200882649534519,0.009253469820346104,random_forest
2023-07-26,0.4933692181483516,0.9880549038051532,0.04898277508249884,0.09208934856363184,0.02444133377992838,0.09692514053207354,0.02179205190226595,random_forest
2023-07-27,0.49639870978878664,0.9874950784708405,0.021584799229117324,0.025873625173507456,0.0009261326467808172,0.0816985328795669,0.010734268816200343,random_forest
2023-07-28,0.5457440546572889,0.9870060563957864,0.042470507407115915,0.050357188502822225,0.014447006586799463,0.041937959722132205,0.010784100283442455,random_forest
2023-07-29,0.5233013338562638,0.987485680004908,0.020674780725063797,0.0981410844586582,0.0009400273109086776,0.028397120971239656,0.015204538538853849,random_forest
2023-07-30,0.5239362817637585,0.9886505785007702,0.038444208206275664,0.056142560768815554,0.015631429067664137,0.0031884999456020637,0.01841486274047298,random_forest
2023-07-31,0.5196897213168887,0.9872211500057264,0.013091558761010825,0.05804318248120249,0.00734881547774968,0.004738876210891196,0.0027503565975874654,random_forest
2023-08-01,0.5342697224551636,0.9884104305683759,0.04846163371500573,0.023651643251862343,0.017937420925408117,0.018995682755999634,0.016044025442417557,random_forest
2023-08-02,0.513722839429289,0.9879251970399631,0.04662457427214981,0.06875356041560719,0.015564068984940107,0.026730791866601246,0.0037660486544901315,random_forest
2023-08-03,0.5144696966696233,0.9886790681770736,0.03586667690156476,0.06317483438749191,0.007205230342638662,0.0647118253303452,0.020981036650913006,random_forest
2023-08-04,0.513057473888109,0.9880006380224317,0.04359808408875702,0.034909698603135655,0.011274185959462519,0.00966342027855759,0.011676349205479226,random_forest
2023-08-05,0.5175283010276871,0.987310239662765,0.010314737625706838,0.020246091839956872,0.00615627090895152,0.06479803568173699,0.000984760522249951,random_forest
2023-08-06,0.5439330429684545,0.9889128577054926,0.03048212176724087,0.09088627092206014,0.02024207913022153,0.0994170648211875,0.016743880168284722,random_forest
2023-08-07,0.5242598859988544,0.987778261122113,0.027299604543991426,0.0020553837590283398,0.008622175399163207,0.032110533174605806,0.0008624230912938213,random_forest
2023-08-08,0.49435983804766587,0.988224288574057,0.03713666407924248,0.04600273406908442,0.02590963453403238,0.05784030984749016,0.027708329528472055,random_forest
2023-08-09,0.5007635599354417,0.9870494336155299,0.030201277282052293,0.05623108877870933,0.02863610417477337,0.04942054994667133,0.02195898512736889,random_forest
2023-08-10,0.5307268317971844,0.9884959387417259,0.011415713761707259,0.020421088841405834,0.00225936422337584,0.05236082044219921,0.029527874204494882,random_forest
2023-08-11,0.5285619570211642,0.9870597529098634,0.019872950113652206,0.012152333263793736,0.011403094004315235,0.05393820252286028,0.0018043467700134186,random_forest
2023-08-12,0.5205880536579732,0.9874705330610978,0.01373002163079396,0.03322009885581421,0.0191992133485098,0.06045307909566544,0.01006579132160016,random_forest
2023-08-13,0.5293820458571576,0.9871736388255812,0.023348834649071084,0.07955183387477355,0.014122126173469113,0.010790264084909596,0.01195905528380365,random_forest
2023-08-14,0.5498414223844801,0.9874922101546496,0.002404270920958268,0.03783418097572155,0.002211417482810878,0.05266994953107878,0.0046149199956898946,random_forest
2023-08-15,0.49422443102059577,0.987478068317853,0.04386375735541953,0.087844070355692,0.012124036513951423,0.03165585820927247,0.0005568293292492865,random_forest
2023-08-16,0.5273954816869254,0.9889991377163789,0.004584701718911494,0.07258316658696813,0.02790064633998313,0.02425530504574257,0.016585181386040915,random_forest
2023-08-17,0.495765896874264,0.9877399319637674,0.01598295826953645,0.08004829026720095,0.010334210783148156,0.039683616094137335,0.012298852633946963,random_forest
2023-08-18,0.494967299847384,0.9881152056694686,0.023059308113553275,0.041971148746216186,0.009525674954698292,0.07091757693170345,0.02666028967911535,random_forest
2023-08-19,0.5001453459779815,0.9889535392645917,0.031431596160670296,0.02191427409539908,0.00695608709264831,0.08491893563410399,0.008446024866029215,random_forest
2023-08-20,0.5394408137891233,0.9880076619522289,0.014463542728978446,0.024577618026807847,0.022008148342611868,0.07820399164944161,0.01976098043422854,random_forest
2023-08-21,0.502517045902636,0.9878059767695531,0.002980751660762382,0.03439832074980255,0.00371451158057034,0.0707596096439158,0.020379085877883726,random_forest
2023-08-22,0.49026743540712453,0.9872480020220457,0.014503643881796608,0.08147013262399355,0.01602267628665019,0.08799858327664695,0.0038065926362271696,random_forest
2023-08-23,0.5399586643401009,0.9876383143835304,0.03147215645150661,0.090893915983216,0.01678197306319806,0.023034362212037876,0.018923328961516765,random_forest
2023-08-24,0.548166327791342,0.9883721746266829,0.0047578690371261004,0.014313832693082996,0.017541990217494544,0.08780071666226796,0.008009484358116215,random_forest
2023-08-25,0.49348718205516023,0.9875838649628685,0.0278006141422059,0.040960197126087006,0.006993601485381557,0.06000758942990855,0.00247279611286775,random_forest
2023-08-26,0.512568012404622,0.9882570548767391,0.005795943782511276,0.08315505168318366,0.011666644516829455,0.07603692631096454,0.00962529582021792,random_forest
2023-08-27,0.5035368404685381,0.9885800341237619,0.025684647777369042,0.05619866798084975,0.01351880821930318,0.06580934180978718,0.005590542922597456,random_forest
2023-08-28,0.4988801696598446,0.988416111775323,0.018824454591084235,0.014672513851245395,0.026606179164533374,0.06759837601890378,0.025929584358285993,random_forest
2023-08-29,0.5097095405885009,0.9884167990525903,0.030436080092945395,0.0017576747094824596,0.008839794578889634,0.01334166137767544,0.023192424350684412,random_forest
2023-08-30,0.5426673583312533,0.9870104859826775,0.010873572330419606,0.00015649904866661403,0.02929243129687865,0.03893629466468462,0.004457104372076673,random_forest
2023-08-31,0.5324888463607216,0.9873708326275442,0.00878742289128286,0.016034962326130452,0.011686948161717624,0.09283790645751278,0.01687067052532116,random_forest
2023-09-01,0.5151081253514628,0.9877971388056639,0.01561915751712652,0.004483920442106948,0.021507921361308434,0.056450551556865416,0.025057827702346058,random_forest
2023-09-02,0.5059126990511857,0.9876694357149387,0.034617254463508315,0.06945962232812165,0.029018156568273893,0.07662994789698142,0.01720877629692453,random_forest
2023-09-03,0.5070985513668179,0.9872101265194408,0.0480445586966519,0.06734613065381924,0.020195177036158574,0.02875578000367184,0.009042561959384816,random_forest
2023-09-04,0.5326045973399355,0.9881829139297861,0.0030894367009968783,0.07451002567098058,0.001474246015884222,0.08880688185858385,0.003617990976445917,random_forest
2023-09-05,0.5335523189900209,0.9883883945165239,0.02309526199383376,0.04918390661272548,0.028139716463620654,0.02763634596964324,0.004436144501654659,random_forest
2023-09-06,0.5083873770329336,0.988005269708597,0.003970037738649879,0.05455875803146435,0.020570536531806127,0.030350617047539354,0.00923214382185179,random_forest
2023-09-07,0.501785566860697,0.9873232070597793,0.03187859887228239,0.06758984260838861,0.00853676383128243,0.06815267114740775,0.02686893375739154,random_forest
2023-09-08,0.5159130996466721,0.9878546267728027,0.0049930399393869175,0.0011705724916042382,0.002585865931927461,0.05682728647064729,0.01324275518753063,random_forest
2023-09-09,0.5086560665553189,0.9871564535851386,0.048154709552380624,0.004607407179699485,0.014955940806525122,0.0992915099356687,1.0908561880329515e-05,random_forest
2023-09-10,0.5333967713593657,0.9888567632186631,0.034465516790962776,0.08420146663407305,0.013214202940564383,0.030242803255814122,0.01722586552769699,random_forest
2023-09-11,0.5087098178516337,0.9871591736671466,0.026489606631157698,0.07827208416870292,0.0096948394082543,0.003079981551908906,0.0012052950065800283,random_forest
2023-09-12,0.5145350896628399,0.9879489895138408,0.04337336909569465,0.0893300840193784,0.028462463091446493,0.06431545085993588,0.008714989620958536,random_forest
2023-09-13,0.5211467383794511,0.9884595538017995,0.0342383811377666,0.07038187091275405,0.002367723476962131,0.03697585130615343,0.02499531632361791,random_forest
2023-09-14,0.5120210734350789,0.9885234004530502,0.018972088028271186,0.06616325181774026,0.004815905772658293,0.0042713097891547425,3.338515301489431e-05,random_forest
2023-09-15,0.4935843289164617,0.9876774694982952,0.0175405481729666,0.0020817214265968055,0.019969470320389753,0.009240463198961634,0.020206144829869887,random_forest
2023-09-16,0.5055657115488719,0.987829064509163,0.026703588243478644,0.06553989318133352,0.01713285549211911,0.05994118337882901,0.002419184472049486,random_forest
2023-09-17,0.5187335611697472,0.9889856078321754,0.01271789726452337,0.07869548721610305,0.025413030893900974,0.0733454207657996,0.027065496417651026,random_forest
2023-09-18,0.5218552830658445,0.9877219275520241,0.04610893192797896,0.012847401308531948,0.005515162949258832,0.06779694214394531,0.028230324173366305,random_forest
2023-09-19,0.5442868558278993,0.9872468561328609,0.01187226249929594,0.09954043174861396,0.02452365026348816,0.049350761873537444,0.02297298945694466,random_forest
2023-09-20,0.537408819629157,0.9875447417478236,0.022259816601588368,0.020143422704179372,0.007673092616890028,0.06345352240324524,0.023973851248238847,random_forest
2023-09-21,0.5064277332975531,0.9871175334589323,0.03082770545829652,0.05062937247653265,0.020965669244475366,0.05197747466622376,0.02734440806883549,random_forest
2023-09-22,0.532396372425099,0.9889046758836206,0.006090255277416879,0.06765431155460934,0.0002792572096020096,0.00022166854596500363,0.015444244822683417,random_forest
2023-09-23,0.5199452037250024,0.9879666064626758,0.044181441114676506,0.024370223632350974,0.02156904889323944,0.06722512597049184,0.015231786432810547,random_forest
2023-09-24,0.4927940671063906,0.9885316861213954,0.04221934559953929,0.03893796454528985,0.01952871229650508,0.036812224852665575,0.0008209832317378574,random_forest
2023-09-25,0.5456582124693622,0.9871380318796832,0.002515014434258617,0.09264022313739018,0.02481794262743709,0.08460484952709624,0.0032372281441930472,random_forest
2023-09-26,0.5095631633142371,0.9889575622498373,0.0015826160764088716,0.08917841231160174,0.015047810427944267,0.09374077880490515,0.007032503507825408,random_forest
2023-09-27,0.495733663923784,0.9884574756526983,0.027525626393049347,0.06851865014550268,0.017472640339536428,0.006322604327078596,0.0004629727287299867,random_forest
2023-09-28,0.492761884332713,0.9880805330194735,0.0034700607265877982,0.06396831897027858,0.0015806070612487354,0.03689347718249858,0.018273004493616615,random_forest
2023-09-29,0.5003333616335606,0.988366285134945,0.0053574325146293796,0.047061903273361676,0.02377277371131373,0.027557611237007743,0.028757833080198934,random_forest
2023-09-30,0.5296479797895268,0.9874488682478034,0.0003259931893672186,0.07837370652111164,0.0011614490506505026,0.06410948201699855,0.0047868403308761465,random_forest
2023-10-01,0.517882747924342,0.9885787784335045,0.01840036185562386,0.06120160281717995,0.012686162577048748,0.09471694718872424,0.005224947761842328,random_forest
2023-10-02,0.5091111459817057,0.9885103388003218,0.030128196612419333,0.08975091725513468,0.023447008298113796,0.04791232594336423,0.019226348604379623,random_forest
2023-10-03,0.49490300629287043,0.987188465208628,0.0441769304861376,0.0574727155785536,0.01657863317785649,0.05007415923665808,0.002411957411705183,random_forest
2023-10-04,0.5171312312059406,0.9870306123669249,0.028747735692440712,0.04938224323398132,0.022709041586813267,0.08814068368635847,0.016289927908047543,random_forest
2023-10-05,0.5349028662838479,0.9873292224152961,0.041865921100377984,0.00790422708827121,0.027157870255544413,0.040608223848755745,0.009340667826369164,random_forest
2023-10-06,0.5467568230831175,0.9879567001245781,0.040948471308428804,0.08198939908963457,0.0030189244585943063,0.0858738084794239,0.007358964477859749,random_forest
2023-10-07,0.5328490697103149,0.9881014735155942,0.02348599812939353,0.07307556654809556,0.016374846836503587,0.04928689124976146,0.01589115811305924,random_forest
2023-10-08,0.5168067459125537,0.9885072709193704,0.017753518168833745,0.019879704891726926,0.027690979200660562,0.005432704464451388,0.005103754925920471,random_forest
2023-10-09,0.5111395981225543,0.9877207475167391,0.006412564308477248,0.05237469253914802,0.02797421298557089,0.0019247504205327282,0.00697604366940509,random_forest
2023-10-10,0.4929405674534214,0.9889096166737673,0.04941231565996635,0.012752054763639088,0.00867456044369061,0.020063068978127242,0.012645806833199094,random_forest
2023-10-11,0.5235693444657893,0.9882190731333789,0.03193464494795414,0.02901619874607371,0.015149992681596915,0.07054940356027443,0.022442937367867538,random_forest
2023-10-12,0.5299787038798228,0.9886728996525966,0.014707487182203854,0.06268003220891374,0.0018878901966158234,0.07123284879067558,0.0008761101314344488,random_forest
2023-10-13,0.5357067070560095,0.9883777035442458,0.023140489007334997,0.06593154764244419,0.013152261652438676,0.07963794439261479,0.019936897656445043,random_forest
2023-10-14,0.5131018846233193,0.9872158872297255,0.03974738603078213,0.013703497042371749,0.025942323533348608,0.035743669035637804,0.008616320532963422,random_forest
2023-10-15,0.5309985992023017,0.987630924834419,0.016784433900088082,0.06826442029447953,0.0022054776728828818,0.08090928953148825,0.019117108210981292,random_forest
2023-10-16,0.5418487330066092,0.9886745628108339,0.034947552416077665,0.0613918789233866,0.029858055496538964,0.05646845533195061,0.023233100762901325,random_forest
2023-10-17,0.5496259924430552,0.9886864326105721,0.017889452030145293,0.09580872211964676,0.0050674027400392325,0.023327774459706442,0.018354954874951677,random_forest
2023-10-18,0.5197877383408843,0.9875685008995982,0.04651767806491308,0.023938667837898053,0.027224848378129263,0.048191746996475576,0.028091629740188053,random_forest
2023-10-19,0.5285093626469841,0.9879111973502378,0.011207055081402573,0.0024118749300811705,0.02005597617064927,0.04388008818481302,0.011315495004913174,random_forest
2023-10-20,0.5134990424753173,0.9879022233359173,0.030212631656611727,0.0475772502937038,0.015807704672117312,0.08595232289992057,0.0275302588601392,random_forest
2023-10-21,0.5079567225656904,0.9871877223126826,0.03781595599148637,0.050962364501088854,0.005125003907936493,0.015949101474287877,0.020526126309217723,random_forest
2023-10-22,0.5012521610107997,0.9883481354389306,0.02581831378948059,0.03340038701278649,0.024681058801116578,0.0143617322597281,0.012136735502950396,random_forest
2023-10-23,0.5024987446626329,0.9872141194428115,0.03955215992640345,0.085386595174504,0.009263757477055878,0.06603868904082026,0.023382634487306295,random_forest
2023-10-24,0.513360171299143,0.987723883593655,0.02618878092465851,0.07631876913332311,0.007722062349640352,0.05828491156312668,0.026383405648350466,random_forest
2023-10-25,0.49169104911314115,0.9880810908140819,0.028693008691053443,0.08619703585679148,0.02528172724451544,0.03520327981638576,0.0073739321955113395,random_forest
2023-10-26,0.49965249087879327,0.9879668329191641,0.03828669505101313,0.06969614880751038,0.02328286863716247,0.009920162166487091,0.019278111166383307,random_forest
2023-10-27,0.5278630286243681,0.988860067574309,0.009399445784248756,0.02638709913827854,0.014995356032190512,0.08845886930397873,0.025106658049126585,random_forest
2023-10-28,0.5109767800382656,0.9879881706253764,0.04335509019301406,0.06797538432907119,0.0032147222217037306,0.00014822286191545908,0.026795851874461422,random_forest
2023-10-29,0.5047782145455306,0.9875522903712237,0.007849521113605073,0.05937586295241537,0.006685082069641755,0.07769417101209797,0.009867998623729455,random_forest
2023-10-30,0.5493702896483726,0.9875497358210896,0.02113137410667384,0.055318479046926376,0.00010185337480418055,0.007872876617864445,0.0031984698698831592,random_forest
2023-10-31,0.510000057673678,0.9878268579957648,0.02649133609300519,0.07151402815724305,0.008935374370265953,0.018906352664410153,0.027323100174526146,random_forest
2023-11-01,0.5383438195866656,0.987581024609854,0.04334930292921604,0.08003725008700407,0.021119778904403582,0.08645919711168121,0.009978367183079708,random_forest
2023-11-02,0.5343713040724576,0.9882940034526634,0.03161491397551412,0.06190232860414168,0.02094499822070337,0.06257568463504161,0.004997619385982426,random_forest
2023-11-03,0.522133361553732,0.9889891825594007,0.005338580700110474,0.03875309702886153,0.0028263106563935977,0.04984587558341091,0.027240519901197496,random_forest
2023-11-04,0.5463099413021404,0.9878484891644357,0.020257145584548317,0.003502891160635613,0.029905158280908138,0.032980744621079486,0.005194359653430578,random_forest
